Fecha|NúmeroTicket|Codigo|Cantidad|Precio
22/8/2023|96912|127|8|59.9599990844727
22/8/2023|96912|73|2|29.7800006866455
5/1/2023|48475|418|6|54.8199996948242
5/1/2023|48475|937|8|87.1800003051758
5/1/2023|48475|390|10|67.2900009155273
5/1/2023|48475|903|2|51.9599990844727
5/1/2023|48475|694|8|10.8100004196167
10/5/2023|31183|440|10|89.870002746582
10/5/2023|31183|948|1|48.9799995422363
10/5/2023|31183|571|3|88.75
10/5/2023|31183|861|9|4.48999977111816
10/5/2023|31183|454|2|47.060001373291
10/5/2023|31183|398|3|81.2900009155273
10/5/2023|31183|818|1|26.3099994659424
10/5/2023|31183|579|2|1.04999995231628
27/3/2023|58046|541|6|55.9199981689453
27/3/2023|58046|944|1|39.4000015258789
27/3/2023|58046|196|10|62.4000015258789
4/4/2022|73276|855|9|23.3799991607666
4/4/2022|73276|371|10|70.6100006103516
4/4/2022|73276|920|10|70.3300018310547
4/4/2022|73276|199|9|38.189998626709
4/4/2022|73276|990|4|82.3300018310547
25/10/2023|86607|966|10|4.03000020980835
25/10/2023|86607|20|2|36.0299987792969
25/10/2023|86607|5|9|9.25
25/10/2023|86607|145|10|56.5699996948242
25/10/2023|86607|417|4|82.1999969482422
25/10/2023|86607|727|2|85.6999969482422
25/10/2023|86607|847|3|13.1400003433228
12/9/2023|94158|334|5|30.3199996948242
12/9/2023|94158|486|9|56.0800018310547
2/12/2023|18315|8|3|73.5800018310547
2/12/2023|18315|115|1|72.75
22/12/2023|42975|927|5|53.560001373291
22/12/2023|42975|666|3|7.6399998664856
22/12/2023|42975|104|9|49.9900016784668
22/12/2023|42975|889|2|15.4899997711182
22/12/2023|42975|380|3|12.8800001144409
19/8/2022|46575|451|2|60.8499984741211
19/8/2022|46575|819|2|56.0699996948242
19/8/2022|46575|812|3|79.129997253418
19/8/2022|46575|841|3|48.9300003051758
19/8/2022|29890|218|9|67.3499984741211
19/8/2022|29890|644|7|19.2099990844727
19/8/2022|29890|867|1|41.2000007629395
9/8/2022|77793|737|8|72.5899963378906
9/8/2022|77793|348|5|85.6999969482422
9/8/2022|77793|88|5|1.62000000476837
9/8/2022|77793|271|5|43.5400009155273
9/8/2022|77793|166|1|53.7900009155273
9/8/2022|77793|677|5|46.4700012207031
9/8/2022|77793|491|7|3.4300000667572
9/8/2022|77793|740|5|19.4099998474121
9/8/2022|77793|228|1|12.539999961853
9/8/2022|77793|150|2|39.4300003051758
6/2/2023|42429|980|9|23.9599990844727
6/2/2023|42429|629|4|56.0200004577637
6/2/2023|42429|787|7|52.2099990844727
8/8/2023|51300|20|3|91.7200012207031
8/8/2023|51300|352|8|7.8899998664856
13/8/2023|18401|442|4|47.2700004577637
13/8/2023|18401|713|6|10.8500003814697
13/8/2023|18401|206|1|44.2900009155273
16/5/2023|36672|533|5|13
16/5/2023|36672|592|5|65.3099975585938
16/5/2023|36672|622|7|54.7000007629395
16/5/2023|36672|825|1|4.6100001335144
16/5/2023|36672|443|6|72.1500015258789
16/5/2023|36672|979|6|2.02999997138977
16/5/2023|36672|700|7|27.9400005340576
16/5/2023|36672|47|8|55.9900016784668
16/5/2023|36672|547|3|81.3399963378906
15/7/2023|41202|505|9|63.0699996948242
15/7/2023|41202|253|2|49.9300003051758
15/7/2023|41202|302|5|72.3099975585938
13/7/2022|93318|616|7|5.3600001335144
4/9/2022|90268|920|8|50.3199996948242
4/9/2022|90268|566|8|30.9599990844727
4/9/2022|90268|920|10|7.17999982833862
4/9/2022|90268|54|3|10.1899995803833
4/9/2022|90268|287|2|17.6100006103516
14/5/2022|85751|662|5|13.9899997711182
14/5/2022|85751|203|10|97.3399963378906
14/5/2022|85751|143|4|21.8400001525879
14/5/2022|85751|419|10|87.379997253418
14/5/2022|85751|739|4|75.2399978637695
14/5/2022|85751|167|3|53.1100006103516
14/5/2022|85751|493|1|29.4899997711182
14/5/2022|85751|656|2|96.4499969482422
19/11/2022|32412|366|2|44.9799995422363
19/11/2022|32412|288|6|24.3600006103516
19/11/2022|32412|470|1|73.7900009155273
19/11/2022|32412|288|3|19.5699996948242
19/11/2022|32412|300|2|16.7299995422363
19/11/2022|32412|343|6|30.9500007629395
19/11/2022|32412|439|9|89.0199966430664
19/11/2022|32412|994|4|70.0100021362305
19/11/2022|32412|282|6|68.0800018310547
10/10/2022|55551|169|3|4.40000009536743
10/10/2022|55551|847|6|6.51000022888184
10/10/2022|55551|424|5|59.4000015258789
10/10/2022|55551|88|4|96.5400009155273
10/10/2022|55551|900|8|92.0699996948242
10/10/2022|55551|213|6|37.6100006103516
10/10/2022|55551|870|1|41.3899993896484
28/5/2022|57254|362|2|76.2300033569336
28/5/2022|57254|146|1|66.4899978637695
28/5/2022|57254|278|7|9.77999973297119
28/5/2022|57254|309|2|2.39000010490417
28/5/2022|57254|891|9|0.280000001192093
28/5/2022|57254|428|7|76.8600006103516
28/5/2022|57254|561|3|84.9800033569336
20/9/2023|23566|782|2|19.1000003814697
20/9/2023|23566|871|3|43.9799995422363
20/9/2023|23566|865|10|16.8400001525879
20/9/2023|23566|412|10|76.1900024414063
20/9/2023|23566|903|1|16.1499996185303
20/9/2023|23566|862|1|70.5199966430664
1/6/2022|82515|768|4|43.5499992370605
1/6/2022|82515|552|6|45.6800003051758
10/5/2022|24403|954|7|99.870002746582
10/5/2022|24403|134|7|47.189998626709
10/5/2022|24403|568|8|99.9599990844727
10/5/2022|24403|944|6|40.4199981689453
10/5/2022|24403|568|8|89.8600006103516
5/1/2023|85387|689|6|1.41999995708466
5/1/2023|85387|105|1|99.7699966430664
5/1/2023|85387|580|6|98.4800033569336
5/1/2023|85387|39|7|96.1800003051758
5/1/2023|85387|161|2|19.8400001525879
5/1/2023|85387|802|5|97.4300003051758
8/4/2022|84453|402|10|31.6700000762939
8/4/2022|84453|598|6|14.5799999237061
8/4/2022|84453|250|7|87.3499984741211
8/4/2022|84453|542|5|22.5699996948242
8/4/2022|84453|19|1|5.55999994277954
8/4/2022|84453|93|4|1.72000002861023
8/4/2022|84453|772|7|91.5199966430664
12/7/2022|17166|579|4|79.5699996948242
12/7/2022|17166|576|6|46.2599983215332
12/7/2022|17166|92|5|10.9899997711182
12/7/2022|17166|908|10|2.36999988555908
12/7/2022|17166|794|5|9.25
4/4/2023|47803|888|6|61.7000007629395
4/4/2023|47803|837|5|31.4799995422363
4/4/2023|47803|65|1|42.4500007629395
4/4/2023|47803|309|10|40.3499984741211
4/4/2023|47803|583|7|35.5
4/4/2023|47803|507|6|38.4099998474121
4/4/2023|47803|412|4|42.75
4/4/2023|47803|337|6|44.2299995422363
26/11/2023|45276|124|1|55.7099990844727
26/11/2023|45276|636|6|37.8600006103516
26/11/2023|45276|375|6|73.5500030517578
26/11/2023|45276|625|6|39.7400016784668
26/11/2023|45276|439|5|51.5499992370605
26/11/2023|45276|749|8|93.120002746582
26/11/2023|45276|678|10|95.7799987792969
26/11/2023|45276|226|3|31.6900005340576
26/11/2023|45276|985|3|59.4500007629395
26/2/2022|67873|743|7|5.40000009536743
4/10/2023|61832|564|8|32.9500007629395
4/10/2023|61832|11|3|48.9799995422363
4/10/2023|61832|420|8|91.1600036621094
4/10/2023|61832|537|4|4.84000015258789
4/10/2023|61832|978|6|25.2800006866455
4/10/2023|61832|520|7|79.1699981689453
4/10/2023|61832|271|2|28.2199993133545
8/7/2022|77149|13|4|94.0800018310547
8/7/2022|77149|231|10|50.5299987792969
8/7/2022|77149|179|3|95.370002746582
8/7/2022|77149|172|9|0.759999990463257
8/7/2022|77149|676|7|31.0599994659424
8/7/2022|77149|274|6|92.9400024414063
8/7/2022|77149|208|1|17.1700000762939
8/7/2022|77149|899|10|80.3199996948242
30/1/2022|70982|768|2|39.5
30/1/2022|70982|713|6|31.1900005340576
12/9/2022|26541|169|9|0
12/9/2022|26541|993|5|74.9800033569336
12/9/2022|26541|696|2|80.1900024414063
12/9/2022|26541|750|4|23.2900009155273
12/9/2022|26541|720|4|2.99000000953674
12/9/2022|26541|812|2|9.22000026702881
4/12/2022|47735|330|7|87.2699966430664
4/12/2022|47735|561|10|50.5999984741211
4/12/2022|47735|343|5|75.620002746582
25/11/2022|33755|468|1|1.21000003814697
29/4/2023|15650|880|2|54.5400009155273
29/4/2023|15650|838|7|77.9899978637695
29/4/2023|15650|566|5|63.689998626709
25/7/2023|52583|67|10|21.7700004577637
25/7/2023|52583|335|7|24.3700008392334
25/7/2023|52583|177|10|27.3099994659424
25/7/2023|52583|899|3|76.3399963378906
25/7/2023|52583|318|1|21.9200000762939
20/4/2022|23144|556|4|34.5699996948242
20/4/2022|23144|543|2|47.3699989318848
20/4/2022|23144|488|8|66.8899993896484
20/4/2022|23144|719|7|35.5099983215332
20/4/2022|23144|453|3|78.879997253418
20/4/2022|23144|185|2|19.1800003051758
20/4/2022|23144|798|5|59.3300018310547
20/4/2022|23144|666|1|70.2300033569336
13/11/2022|24615|920|9|57.1100006103516
13/11/2022|24615|4|3|41.0200004577637
13/11/2022|24615|121|1|80.6999969482422
13/11/2022|24615|823|5|47.2900009155273
13/11/2022|24615|142|3|37.1599998474121
13/11/2022|24615|822|3|66.3600006103516
13/11/2022|24615|355|10|29.6599998474121
13/11/2022|24615|956|2|11.0299997329712
13/11/2022|24615|774|10|75.6600036621094
13/11/2022|24615|595|1|0.75
11/5/2023|66846|270|3|87.9599990844727
11/5/2023|66846|758|3|83.9499969482422
11/5/2023|66846|219|5|44.1100006103516
11/5/2023|66846|317|3|71.5899963378906
11/5/2023|66846|705|5|14.9499998092651
11/5/2023|66846|786|5|48.0900001525879
11/5/2023|66846|315|1|79.2300033569336
11/5/2023|66846|237|10|94.0800018310547
11/5/2023|66846|729|7|70.3600006103516
6/5/2023|35723|648|2|45.2799987792969
6/5/2023|35723|292|8|23.5100002288818
6/5/2023|35723|884|1|10
6/5/2023|35723|656|7|14.7799997329712
11/6/2023|81985|311|7|54.7599983215332
11/6/2023|81985|588|9|28.0499992370605
11/6/2023|81985|747|10|30.1599998474121
11/6/2023|81985|94|8|24.1100006103516
23/1/2023|24646|172|10|43
23/1/2023|24646|598|6|61.4099998474121
23/1/2023|24646|762|10|7.88000011444092
23/1/2023|24646|118|3|34.4500007629395
23/1/2023|24646|188|3|8.61999988555908
23/1/2023|24646|423|3|38.4500007629395
23/1/2023|24646|371|7|86.4100036621094
23/1/2023|24646|453|8|6.34999990463257
10/5/2023|95261|842|7|69.0100021362305
10/5/2023|95261|492|8|57.1599998474121
10/5/2023|95261|314|3|86.4100036621094
10/5/2023|95261|324|9|23.7600002288818
10/5/2023|95261|366|7|93.3300018310547
24/9/2022|65905|826|9|81.3199996948242
24/9/2022|65905|795|4|5.48999977111816
24/9/2022|65905|134|3|63.8800010681152
24/9/2022|65905|357|10|23.4400005340576
27/11/2023|50150|744|6|99.1900024414063
27/11/2023|50150|892|9|50.0099983215332
27/11/2023|50150|816|8|42.4900016784668
27/11/2023|50150|584|5|54.3699989318848
27/11/2023|50150|1|7|73.9300003051758
27/11/2023|50150|234|8|67.6600036621094
27/11/2023|50150|306|4|72.6800003051758
27/11/2023|50150|451|10|34.2900009155273
27/11/2023|50150|647|8|24.7000007629395
27/11/2023|50150|82|7|34.0299987792969
19/12/2022|32556|175|3|42.0400009155273
19/12/2022|32556|55|6|58.2599983215332
19/12/2022|32556|421|8|47.2799987792969
19/12/2022|32556|362|4|47.4099998474121
19/12/2022|32556|157|5|0.829999983310699
19/12/2022|32556|189|10|4.15999984741211
30/12/2022|35431|55|8|91.2600021362305
30/12/2022|35431|682|4|68.7200012207031
30/12/2022|35431|150|9|50.6100006103516
30/12/2022|35431|985|9|65.0199966430664
30/12/2022|35431|129|8|16.7199993133545
30/12/2022|35431|780|10|80.8399963378906
30/12/2022|35431|976|1|5.48000001907349
30/12/2022|35431|608|9|37.7900009155273
30/12/2022|35431|682|6|62.7700004577637
30/12/2022|35431|332|10|16.5699996948242
21/4/2023|71366|736|7|28.4200000762939
21/4/2023|71366|287|7|26.2700004577637
21/4/2023|71366|432|5|91.6800003051758
21/4/2023|71366|567|1|10.6499996185303
21/4/2023|71366|436|8|10.1700000762939
21/4/2023|71366|414|3|35.439998626709
21/4/2023|71366|992|5|75.5800018310547
21/4/2023|71366|750|7|73.2399978637695
21/4/2023|71366|496|1|40.3899993896484
30/3/2023|18710|610|4|33.4799995422363
30/3/2023|18710|976|4|65.7099990844727
30/3/2023|18710|910|3|15.1700000762939
30/3/2023|18710|863|2|76
30/3/2023|18710|669|5|93.5599975585938
1/1/2024|69065|607|8|49.0999984741211
1/1/2024|69065|896|7|31.5
1/1/2024|69065|705|7|39.2000007629395
1/1/2024|69065|170|7|30.7700004577637
1/1/2024|69065|440|1|79.879997253418
1/1/2024|69065|466|1|2.76999998092651
1/1/2024|69065|11|10|26.1200008392334
1/1/2024|69065|407|5|60.189998626709
1/1/2024|69065|421|10|98.0599975585938
5/9/2023|63824|498|7|24.6200008392334
5/9/2023|63824|568|10|30
5/9/2023|63824|202|1|1.71000003814697
5/9/2023|63824|993|4|35.6100006103516
5/9/2023|63824|806|8|86.6999969482422
5/9/2023|63824|209|2|91.9100036621094
9/8/2022|82899|199|2|59.5900001525879
9/8/2022|82899|661|3|38.310001373291
9/8/2022|82899|542|2|1.62999999523163
9/8/2022|82899|636|5|98.3899993896484
9/8/2022|82899|37|2|45.9799995422363
9/8/2022|82899|484|3|96.5199966430664
9/8/2022|82899|975|10|54.810001373291
9/8/2022|82899|661|2|67.3399963378906
16/1/2023|34171|255|6|11.6899995803833
16/1/2023|34171|918|9|47.9599990844727
16/1/2023|34171|949|9|57.9599990844727
16/1/2023|34171|522|3|6.8600001335144
6/6/2023|65292|820|1|64.4400024414063
6/6/2023|65292|375|5|1.22000002861023
6/6/2023|65292|459|6|32.0200004577637
6/6/2023|65292|232|6|8.94999980926514
9/7/2023|52658|613|1|88.7600021362305
9/7/2023|52658|200|10|42.8199996948242
9/7/2023|52658|408|10|87.9499969482422
9/7/2023|52658|561|2|25.4500007629395
9/7/2023|52658|369|7|2.50999999046326
9/7/2023|52658|996|1|32.7900009155273
9/7/2023|52658|937|2|77.1100006103516
9/7/2023|52658|444|9|94.1999969482422
9/7/2023|52658|866|3|69.4599990844727
9/8/2022|23373|216|7|1.0900000333786
9/8/2022|23373|220|7|81.5500030517578
9/8/2022|23373|577|9|41.2799987792969
9/8/2022|23373|186|4|95.2799987792969
9/8/2022|23373|603|2|96.0100021362305
9/8/2022|23373|12|2|69.0100021362305
9/8/2022|23373|211|3|99.0299987792969
9/8/2022|23373|278|10|96
12/2/2022|12593|520|3|65.4899978637695
12/2/2022|12593|947|6|82.8899993896484
12/2/2022|12593|915|1|4.19999980926514
7/3/2023|86892|815|5|68.3199996948242
7/3/2023|86892|918|6|46.7700004577637
7/3/2023|86892|823|2|70.1699981689453
30/5/2022|98221|389|4|49.1100006103516
30/5/2022|98221|944|3|38.0499992370605
30/5/2022|98221|144|3|20.8500003814697
30/5/2022|98221|207|1|69.4400024414063
30/5/2022|98221|446|4|64.7399978637695
30/5/2022|98221|520|6|2.25999999046326
30/5/2022|98221|848|10|33.2799987792969
30/5/2022|98221|843|7|63.5699996948242
21/6/2023|51060|48|5|12.7600002288818
21/6/2023|51060|413|4|33.0499992370605
21/6/2023|51060|566|4|97.6900024414063
21/6/2023|51060|949|10|94.9400024414063
21/6/2023|51060|319|8|25.4200000762939
21/6/2023|51060|744|9|17.7000007629395
21/6/2023|51060|530|1|69.129997253418
21/6/2023|51060|557|8|97.9700012207031
21/6/2023|51060|254|9|58.3300018310547
21/6/2023|51060|343|3|5.21000003814697
11/5/2022|75440|321|4|9.64999961853027
11/5/2022|75440|881|10|96.4800033569336
11/5/2022|75440|732|1|7.38000011444092
3/8/2022|63600|228|3|52.1800003051758
3/8/2022|63600|573|1|21.4099998474121
3/8/2022|63600|128|1|28.2999992370605
3/8/2022|63600|879|3|42.689998626709
3/8/2022|63600|13|5|23.6599998474121
3/8/2022|63600|535|5|65.9700012207031
3/8/2022|63600|360|5|87.8000030517578
3/8/2022|63600|736|4|23.0599994659424
8/4/2023|28548|533|8|93.9300003051758
8/4/2023|28548|45|6|69.8499984741211
8/4/2023|28548|98|10|80.0500030517578
8/4/2023|28548|429|7|65.8399963378906
8/4/2023|28548|881|7|4.73999977111816
8/4/2023|28548|5|6|96.0299987792969
8/4/2023|28548|284|6|62.3600006103516
8/4/2023|28548|938|9|10.5500001907349
8/4/2023|28548|676|2|63.1599998474121
11/4/2023|95057|853|2|45.7400016784668
11/4/2023|95057|425|5|29.1000003814697
11/4/2023|95057|281|4|53.9599990844727
29/12/2022|43380|718|3|0.170000001788139
29/12/2022|43380|66|2|88.0400009155273
29/12/2022|43380|60|9|61.6500015258789
29/12/2022|43380|762|8|61.2599983215332
29/12/2022|43380|503|1|82.0899963378906
29/12/2022|43380|813|10|20.4300003051758
29/12/2022|43380|363|10|75.0999984741211
29/12/2022|43380|992|10|1.98000001907349
25/7/2022|23750|942|7|61.7400016784668
25/7/2022|23750|758|1|17.2900009155273
25/7/2022|23750|3|7|78.9899978637695
25/7/2022|23750|796|4|14.2399997711182
25/7/2022|23750|854|9|10.8699998855591
25/7/2022|23750|520|7|99.9400024414063
1/3/2023|75345|848|4|89.129997253418
1/3/2023|75345|118|7|15.9799995422363
1/3/2023|75345|361|7|3.26999998092651
1/3/2023|75345|256|6|50.9199981689453
1/3/2023|75345|374|3|0.159999996423721
1/3/2023|75345|766|1|85.5199966430664
1/3/2023|75345|414|5|80.5899963378906
1/3/2023|75345|265|2|52.9500007629395
1/3/2023|75345|700|8|93.6900024414063
8/6/2022|86220|472|2|88.0899963378906
8/6/2022|86220|686|10|77.3899993896484
8/6/2022|86220|267|3|80.629997253418
15/4/2023|29552|469|4|39.4599990844727
15/4/2023|29552|625|7|60.8300018310547
15/4/2023|29552|747|6|3.60999989509583
15/4/2023|29552|590|7|98.6500015258789
15/4/2023|29552|214|5|85.5899963378906
15/4/2023|29552|538|10|35.2999992370605
15/4/2023|29552|397|7|29.2099990844727
15/4/2023|29552|832|1|98.2300033569336
15/4/2023|29552|376|1|19.2700004577637
15/4/2023|29552|651|3|1.69000005722046
25/9/2022|70230|508|2|41.060001373291
25/9/2022|70230|721|2|4.88000011444092
25/9/2022|70230|633|8|28.1299991607666
25/9/2022|70230|75|7|2.3199999332428
25/9/2022|70230|683|1|26.7999992370605
25/9/2022|70230|592|2|33.060001373291
25/9/2022|70230|516|10|73.5299987792969
16/7/2023|35771|965|2|91.9300003051758
16/7/2023|35771|646|5|0.409999996423721
16/7/2023|35771|870|2|35.9099998474121
16/7/2023|35771|504|6|89.1500015258789
16/7/2023|35771|802|5|20.6599998474121
16/7/2023|35771|838|10|14.1800003051758
16/7/2023|35771|222|4|25.9099998474121
16/7/2023|35771|59|8|66.9400024414063
16/7/2023|35771|30|6|80.9000015258789
25/2/2022|68984|729|3|65.2200012207031
25/2/2022|68984|278|7|61.7299995422363
25/2/2022|68984|669|7|85.1999969482422
17/8/2023|64226|99|9|9.97000026702881
17/8/2023|64226|588|4|88.8000030517578
17/8/2023|64226|973|1|76.6699981689453
17/8/2023|64226|934|4|64.5400009155273
17/8/2023|64226|764|8|99.2099990844727
17/8/2023|64226|879|8|24.8999996185303
17/8/2023|64226|721|10|39.9199981689453
20/2/2023|67549|303|2|28.3700008392334
20/2/2023|67549|114|9|25.3500003814697
7/3/2023|79106|680|1|18.5799999237061
7/3/2023|79106|111|3|47.6199989318848
7/3/2023|79106|184|3|66.2900009155273
7/3/2023|79106|844|3|68.3499984741211
5/7/2022|52065|322|1|85.370002746582
5/7/2022|52065|21|9|11.8699998855591
5/7/2022|52065|594|8|58.7299995422363
5/7/2022|52065|607|9|19.7600002288818
5/7/2022|52065|982|4|96.7099990844727
14/11/2023|96033|880|4|68.120002746582
18/11/2022|88394|469|6|36.7900009155273
18/11/2022|88394|331|9|91.4899978637695
18/11/2022|88394|329|7|27.7299995422363
18/11/2022|88394|445|6|99.0800018310547
18/11/2022|88394|167|6|59.3199996948242
18/11/2022|88394|353|1|48.4199981689453
18/11/2022|88394|124|9|0.879999995231628
18/11/2022|88394|401|8|18.8400001525879
18/11/2022|88394|386|6|39.9900016784668
27/11/2023|28637|58|9|68.9599990844727
27/11/2023|28637|440|1|32.8699989318848
27/11/2023|28637|535|1|24.8700008392334
27/11/2023|28637|419|3|28.5200004577637
27/11/2023|28637|824|10|42.3699989318848
27/11/2023|28637|873|5|41.7700004577637
27/11/2023|28637|543|4|3.90000009536743
28/5/2022|50932|567|6|96.4400024414063
28/5/2022|50932|854|4|92.75
28/5/2022|50932|532|3|9.3100004196167
28/5/2022|50932|592|8|65.5500030517578
28/5/2022|50932|679|7|32.3899993896484
15/10/2023|88052|739|4|39.0400009155273
15/10/2023|88052|19|9|87.2900009155273
15/10/2023|88052|846|3|63.2400016784668
15/10/2023|88052|462|3|95.6600036621094
22/3/2022|71582|200|1|11.2299995422363
29/10/2023|40942|233|9|92.0800018310547
29/10/2023|40942|600|2|7.44999980926514
29/10/2023|40942|484|5|76.7099990844727
13/5/2022|62879|59|3|53.8800010681152
13/5/2022|62879|95|8|31.5799999237061
28/8/2022|96441|926|3|37.4900016784668
24/9/2022|62372|81|2|72.7699966430664
24/9/2022|62372|576|8|41.9900016784668
24/9/2022|62372|689|10|22.4200000762939
24/9/2022|62372|950|2|24.9500007629395
24/9/2022|62372|943|10|84.1399993896484
24/9/2022|62372|484|1|99.4499969482422
24/9/2022|62372|485|1|2.47000002861023
24/9/2022|62372|793|10|88.8499984741211
24/9/2022|62372|964|3|50.1699981689453
13/4/2023|69529|748|8|66.2600021362305
13/4/2023|69529|462|5|61.7599983215332
13/4/2023|69529|990|7|85.0999984741211
12/2/2022|79069|533|5|15.7799997329712
12/2/2022|79069|510|2|71.0500030517578
12/2/2022|79069|360|5|56.4000015258789
12/2/2022|79069|249|2|17.9099998474121
12/2/2022|79069|567|4|52.3499984741211
12/2/2022|79069|432|5|62.5200004577637
3/10/2022|16472|704|10|63.0800018310547
3/10/2022|16472|538|3|87.5299987792969
3/10/2022|16472|642|4|5.1399998664856
3/10/2022|16472|209|7|59.7799987792969
20/9/2023|53721|651|9|79.0800018310547
20/9/2023|53721|715|6|20.7099990844727
20/9/2023|53721|606|9|53.8600006103516
20/9/2023|53721|572|4|76.0899963378906
10/5/2022|47632|865|7|38.5400009155273
10/5/2022|47632|777|2|30.1800003051758
10/5/2022|47632|661|1|28.7199993133545
10/5/2022|47632|710|10|83.9100036621094
10/5/2022|47632|683|3|75.1600036621094
10/5/2022|47632|84|4|48.9099998474121
10/5/2022|47632|543|9|97.0599975585938
10/5/2022|47632|47|7|17.0900001525879
10/5/2022|47632|120|10|38.9799995422363
10/5/2022|47632|159|4|89.0299987792969
7/2/2023|73206|154|1|93.3300018310547
7/2/2023|73206|722|3|60.0099983215332
7/2/2023|73206|578|5|46.8400001525879
7/2/2023|73206|180|1|7.40000009536743
7/2/2023|73206|750|9|15.4099998474121
7/2/2023|73206|114|3|44.5
7/2/2023|73206|779|6|59.3400001525879
7/2/2023|73206|681|3|13.1000003814697
8/6/2023|63858|733|10|54.6800003051758
8/6/2023|63858|239|2|52.689998626709
8/6/2023|63858|936|3|21.2999992370605
8/6/2023|63858|805|7|53.2400016784668
8/6/2023|63858|817|1|13.4300003051758
8/6/2023|63858|889|6|15.6499996185303
8/6/2023|63858|308|4|66.6399993896484
8/6/2023|63858|362|4|77.3600006103516
8/8/2022|67022|794|8|98.0400009155273
8/8/2022|67022|653|1|35.7999992370605
8/8/2022|67022|946|9|60.9700012207031
8/8/2022|67022|969|8|74.4599990844727
23/2/2022|16038|432|2|34.7200012207031
23/2/2022|16038|964|7|0.300000011920929
23/2/2022|16038|858|10|17.8799991607666
23/2/2022|16038|49|3|91.0400009155273
4/5/2023|15865|855|10|83.0899963378906
4/5/2023|15865|573|8|76.5400009155273
4/5/2023|15865|723|1|42.3800010681152
4/5/2023|15865|547|3|19.8199996948242
4/5/2023|15865|630|1|24.5200004577637
4/5/2023|15865|854|1|21.8500003814697
4/5/2023|15865|390|6|66.4199981689453
4/5/2023|15865|298|6|68.7399978637695
4/5/2023|15865|673|1|28.1599998474121
28/5/2022|45676|590|4|69.7200012207031
28/5/2022|45676|284|4|82.2399978637695
28/5/2022|45676|787|2|71.8600006103516
28/5/2022|45676|586|4|6.53999996185303
12/9/2022|34902|366|10|45.2700004577637
12/9/2022|34902|490|4|18.7700004577637
12/9/2022|34902|477|10|1.35000002384186
12/9/2022|34902|235|4|96.9400024414063
17/10/2022|92409|564|5|53.189998626709
17/10/2022|92409|34|10|27.9799995422363
17/10/2022|92409|752|6|35.9900016784668
17/10/2022|92409|674|2|38.6100006103516
17/10/2022|92409|851|5|41.5900001525879
17/10/2022|92409|612|8|73.5800018310547
17/10/2022|92409|547|4|6.40999984741211
17/10/2022|92409|858|6|69.3499984741211
17/10/2022|92409|296|8|18.4799995422363
17/10/2022|92409|693|10|87.4800033569336
19/1/2023|94027|520|3|9.84000015258789
19/1/2023|94027|252|2|97.3600006103516
19/1/2023|94027|869|4|85.9000015258789
19/1/2023|94027|249|8|32.0699996948242
19/1/2023|94027|162|2|53.7000007629395
19/1/2023|94027|20|5|6.71999979019165
19/1/2023|94027|76|7|81.6600036621094
19/1/2023|94027|519|10|15.7200002670288
19/1/2023|94027|590|5|2.85999989509583
23/10/2022|68108|79|1|38.8400001525879
23/10/2022|68108|387|3|9.42000007629395
23/10/2022|68108|25|8|34.7099990844727
23/10/2022|68108|974|4|96
23/10/2022|68108|208|2|52.4700012207031
23/10/2022|68108|282|10|53.4099998474121
1/9/2023|51532|936|6|81
1/9/2023|51532|339|2|53.25
1/9/2023|51532|839|6|25.5100002288818
1/9/2023|51532|281|3|11.75
1/9/2023|51532|102|10|53.4700012207031
1/9/2023|51532|132|1|37.1699981689453
1/9/2023|51532|576|1|39.5900001525879
1/9/2023|51532|104|6|43.8899993896484
1/9/2023|51532|478|4|30.6399993896484
1/9/2023|51532|513|9|20.2900009155273
10/11/2022|82803|906|4|42
10/11/2022|82803|550|10|85.3099975585938
10/11/2022|82803|407|7|18.3299999237061
10/11/2022|82803|832|3|94.9100036621094
10/11/2022|82803|375|4|43.7599983215332
10/11/2022|82803|582|4|56.7799987792969
10/11/2022|82803|728|8|51.4300003051758
2/4/2022|39698|518|6|90.4400024414063
2/4/2022|39698|166|1|86.7900009155273
2/4/2022|39698|606|5|73.8199996948242
2/4/2022|39698|60|7|66.5999984741211
2/4/2022|39698|525|6|69.129997253418
2/4/2022|39698|13|1|80.4700012207031
2/4/2022|39698|878|1|28.4799995422363
2/4/2022|39698|763|7|0.319999992847443
15/11/2023|88578|4|10|92.2399978637695
15/11/2023|88578|819|2|26.8400001525879
15/11/2023|88578|346|1|78.4199981689453
15/11/2023|88578|693|8|27.9500007629395
15/11/2023|88578|486|5|36.810001373291
15/11/2023|88578|124|9|53.5099983215332
15/11/2023|88578|297|5|23.25
15/11/2023|88578|370|3|40.939998626709
11/9/2022|83598|150|4|95.9000015258789
11/9/2022|83598|357|5|80.7200012207031
11/9/2022|83598|411|1|11
22/1/2023|25282|391|10|98.9499969482422
22/1/2023|25282|448|9|43.6800003051758
22/1/2023|25282|547|2|62.0400009155273
23/12/2023|61036|219|8|44.810001373291
23/12/2023|61036|836|4|0.400000005960464
23/12/2023|61036|100|1|41.8600006103516
23/12/2023|61036|189|10|58.2099990844727
23/12/2023|61036|868|3|57.5200004577637
28/12/2022|60529|584|8|39.4099998474121
16/1/2023|92171|665|3|32.7099990844727
16/1/2023|92171|105|6|90.9400024414063
4/5/2023|61347|117|2|13.789999961853
4/5/2023|61347|514|1|92.2600021362305
4/5/2023|61347|312|1|64.2900009155273
